id,ownerId,title,slug,sub-category,hero_image,description,shortDesc,duration,price,level,utensils,ingredients,steps
70,15,Red Thai Curry Chicken Soup,red-thai-curry-chicken-soup,30-min-dinner|thai,Red Thai Curry Soup.jpeg,"Use boneless, skinless chicken breasts or thighs to make this easy and flavorful soup. Fresh lime juice and plenty of fresh herbs help temper the heat of the curry.","Use boneless, skinless chicken breasts or thighs to make this easy and flavorful soup. Fresh lime juice and plenty of fresh herbs help temper the heat of the curry.",30,15,Easy,,"2 tablespoons vegetable oil,
3 cloves garlic chopped,
1 2-inch piece fresh ginger, peeled and thinly sliced,
6 tablespoons Thai red curry paste,
8 cups low-sodium chicken broth,
1 13.5-ounce can coconut milk,
3 tablespoons fish sauce,
1 4-inch piece lemongrass, lightly bruised,
Kosher salt,
Pinch of sugar,
2 pounds boneless skinless chicken breast or thighs, thinly sliced,
3 ounces dried rice vermicelli noodles,
1 small red onion thinly sliced,
1/3 cup cilantro leaves
1 bunch scallions, white and light green parts only thinly sliced,
1/3 cup torn Thai basil leaves,
Juice of 1 lime,
","1\. Heat the oil in a large pot over medium heat. When it shimmers, add the garlic, ginger, and Thai red curry paste and cook, stirring constantly, until dark red and very fragrant, about 5 minutes. Add the chicken broth, coconut milk, fish sauce, lemongrass, 1 teaspoon salt and a pinch of sugar. Bring the mixture to a boil, then reduce the heat to a simmer and cook, uncovered, until the lemongrass and ginger are tender, about 15 minutes. Discard the lemongrass.
2\. Meanwhile, put the noodles in a medium bowl and cover with hot water. Let stand for 10 minutes, then drain and set aside. Toss together the red onion, cilantro, scallions and Thai basil in a medium bowl and set aside.
3\.Stir the chicken into the broth and simmer over low heat until tender, 5 minutes for chicken breast and about 15 minutes for chicken thighs. Increase the heat to high and stir in the noodles. Bring the soup to a boil, then immediately remove from the heat. Stir in the lime juice. Serve the soup in bowls topped with the reserved onion and herb mixture. "
71,16,Thai Basil Beef with Coconut Rice,thai-basil-beef-with-coconut-rice,30-min-dinner|thai,Thai Beef.jpeg,NA,NA,30,15,Easy,,"1 14-ounce can unsweetened coconut milk,
1 stalk lemongrass, thinly sliced, or 3 to 4 slices peeled fresh ginger,
1 cup jasmine rice,
1/4 cup plus 1 teaspoon low-sodium soy sauce,
Juice of 2 limes,
1 tablespoon sugar,
2 Persian cucumbers, quartered lengthwise, then halved,
1 cup packed fresh basil, roughly chopped,
2 tablespoons vegetable oil,
1 pound ground beef,
1 red bell pepper, finely chopped,
3 cloves garlic, minced,
","1\.Bring the coconut milk, 3/4 cup water and the lemongrass or ginger to a boil in a medium saucepan. Add the rice and return to a boil. Stir, then cover and reduce the heat to low. Simmer until the liquid is absorbed and the rice is tender, about 15 minutes. Remove from the heat and let sit, covered, 10 minutes. Fluff with a fork.
2\. Meanwhile, whisk 1/4 cup soy sauce, the lime juice and sugar in a small bowl. Toss the cucumbers with 1 tablespoon basil and the remaining 1 teaspoon soy sauce in a medium bowl. Set aside.
3\. Heat 1 tablespoon vegetable oil in a medium skillet over high heat.
4\. Add the beef and cook, breaking up the meat, until browned and cooked through, about 5 minutes. Transfer to a bowl; set aside.
5\. Reduce the heat to medium high. Add the remaining 1 tablespoon vegetable
oil to the skillet. Add the bell pepper and cook, stirring occasionally, until golden, about 5 minutes. Add the garlic and cook until golden, 2 minutes. Increase the heat to high and return the beef and any accumulated juices to the skillet. Stir
in the soy sauce mixture and cook until the liquid evaporates, 2 minutes. Add the
remaining basil and cook, stirring, until just wilted, about 1 minute. Serve the beef
and cucumber salad over the rice."
72,18,Thai Pork and Noodles,thai-pork-and-noodles,30-min-dinner|thai,Thai Pork and Noodles.jpeg,NA,NA,30,15,Easy,,"1 pound thin boneless pork chops, fat trimmed,
8 ounces wide Thai rice noodles,
1 cup fresh cilantro (leaves and stems),
Finely grated zest and juice of 1 lime,
2 slices peeled ginger,
2 cloves garlic, smashed,
3 red jalapeno peppers, seeded and roughly chopped,
2 shallots, roughly chopped,
3 tablespoons fish sauce,
2 tablespoons packed light brown sugar,
4 tablespoons peanut oil,
1/4 pound green beans, split lengthwise and cut into pieces","1\. Place the pork in the freezer about 10 minutes to make it easier to slice. Soak the noodles in very hot water until just tender, about 10 minutes; drain. Snip the noodles with scissors into shorter lengths. Cut the frozen pork crosswise into 1/4-inch-wide strips.
2\. Puree the cilantro, lime zest and juice, ginger, garlic, jalapenos, shallots, fish sauce, brown sugar and 1 tablespoon water in a food processor until smooth, scraping down the processor as needed.
3\. Heat 3 tablespoons peanut oil in a large skillet over high heat. Add half the cilantro mixture and stir-fry 1 minute. Add the pork and stir-fry until no longer pink, 2 to 3 minutes. Transfer the pork with a slotted spoon to a plate. Add the remaining 1 tablespoon peanut oil to the skillet; add the green beans and stir-fry until tender, 4 to 5 minutes. Add the noodles, pork and 2 tablespoons of the remaining cilantro mixture. Cook, tossing with tongs, until heated through, about 2 minutes. Stir in the remaining cilantro mixture to taste. "
73,19,Orange Chicken,orange-chicken,Longer-Cook|chinese,Orange Chicken.jpeg,NA,NA,45,15,Intermediate,,"1/2 cup (118 ml) oyster sauce,
1/2 cup (95 g) sugar,
3 ounces (90 ml) orange juice ,
3 ounces (90 ml) rice wine vinegar (unseasoned) , 
1 tablespoon (7 g) cornstarch, mixed into the rice wine vinegar as a slurry ,                              
2 tablespoons (30 ml) soy sauce,
1 tablespoon (15 ml) hoisin sauce  ,     
                                
1 1/2 teaspoons sweet paprika ,
1 drop red food coloring, optional,
3 cups broccoli florets,
Kosher salt ,
1 1/2 quarts (1.8 L) vegetable oil, for deep
frying,
2 pounds (900 g) boneless, skinless chicken,
thighs, cut into 1 1/2-inch cubes ,
2 1/2 cups (335 g) tempura flour  ,,
2 tablespoons vegetable oil, such as canola or
grapeseed,
1 1/2 teaspoons chopped garlic,
1 1/2 teaspoons minced, peeled fresh ginger,
Fried chicken pieces from above 
2 to 3 scallions cut on the bias into 2-inch
lengths,
1/2 yellow onion, cut into large dice 
Orange Chicken Sauce, from above","1\. Add the oyster sauce, sugar, orange juice, vinegar-cornstarch slurry, soy sauce, hoisin sauce, paprika and food coloring into a 1-quart saucepan, bring the heat up to medium. Whisk gently as it comes to a simmer. Allow to simmer, keep whisking for about 5 minutes until the sauce thickens. Remove from heat and reserve.
2\. Place the broccoli florets in a microwave-safe bowl with 1/4 cup water. Season with kosher salt and cover with plastic wrap. Microwave on high for 3 minutes. Hold for assembly.
3\. For the chicken: Heat the oil in a 4-quart Dutch oven to 375 degrees F using a deep-fry thermometer. Rinse the chicken in cold water and pat dry. Sprinkle 1 cup tempura flour over the chicken cubes and toss to lightly dredge, shake off the excess. Mix the remaining 1 1/2 cups of tempura flour with 1 cup cold water to make a thin batter, it should look like pancake batter. Fry in batches until golden brown and crispy, 6 to 8 minutes. Drain on paper towels or a rack.
4\. To assemble: Heat a large skillet to high and add the vegetable oil. When you see the first wisps of white smoke, stir in the garlic, ginger and fried chicken pieces and cook, stirring, for about 30 seconds. Add the scallions, onion and Orange Chicken Sauce and allow to coat and simmer. Cook, folding all the ingredients until they are well coated, about 2 minutes. Serve over fried rice or steamed rice, with the steamed broccoli.
5\. In a large skillet, heat the oil until a wisp of white smoke appears. Pour in the eggs and add the rice immediately. Using a wide silicone spatula, work the rice into the egg in circular motions, making sure not to break the grains. After about 30 seconds, the egg will start to coagulate and surround the rice, the rice will start to dry. Keep scraping the pan and folding the rice back into the middle. 
6\. Add the soy sauce, sugar and chicken bouillon. Continue to fold for about a minute. Don't be afraid to scrape up the rice stuck to the bottom of the pan. Cook until the rice absorbs the liquid and egg but is still fluffy. Fold in the scallions and white pepper and cook for an additional minute. Serve immediately. "
74,24,The Best Pork Fried Rice,the-best-pork-fried-rice,Longer-Cook|chinese,Pork Fried Rice.jpeg,"We were inspired by the Cantonese-style BBQ pork fried rice for its sweet and slightly smoky flavor. The pork strips are marinated in a savory sauce with a hint of honey, with extra sauce for seasoning the whole dish. It's important to cook the components on high heat to get a quick sear and even browning. Tossing the food in the skillet is quicker and more efficient than stirring with a spoon. If you don't know how, this recipe is an excellent one to practice with.","We were inspired by the Cantonese-style BBQ pork fried rice for its sweet and slightly smoky flavor. The pork strips are marinated in a savory sauce with a hint of honey, with extra sauce for seasoning the whole dish. It's important to cook the components on high heat to get a quick sear and even browning. Tossing the food in the skillet is quicker and more efficient than stirring with a spoon. If you don't know how, this recipe is an excellent one to practice with.",45,15,Intermediate,,"1/2 cup soy sauce,
1/4 cup hoisin sauce ,
1/4 cup Shaoxing wine ,
2 tablespoons honey ,
2 tablespoons sesame oil, 
4 cloves garlic, finely grated ,
8 ounces 1/2-inch-thick boneless pork blade steaks ,
8 tablespoons vegetable oil ,
1/2 medium onion, chopped, 
2 packed cups snow peas, thinly sliced lengthwise ,
1 cup bean sprouts ,
4 large eggs, beaten,  
4 cups cooked and cooled rice, preferably jasmine (from 2 cups uncooked) ,
2 scallions, thinly sliced ,
1/3 cup Thai basil leaves, torn ","1\. Whisk together the soy sauce, hoisin, Shaoxing wine, honey, sesame oil and garlic in a medium bowl until combined. Reserve 1/2 cup of the soy marinade for the rice.
2\. Cut the pork into 2-inch strips about 1/4-inch thick and toss in the soy marinade until completely coated. Let sit uncovered at room temperature for 30 minutes to let the marinade penetrate. Drain through a mesh strainer, discard the marinade and return the pork to the bowl.
3\. Heat 2 tablespoons of the vegetable oil in a large nonstick skillet or wok over
high heat until the oil shimmers and tiny wisps of smoke are visible. Cook the pork, tossing often, until browned but not charred, about 2 minutes. Transfer to a
large bowl.
4\. Heat 1 tablespoon of the vegetable oil in the same skillet over high heat. Cook the onions, tossing often, until translucent and just tender, about 2 minutes. Add 1/3 cup of the reserved marinade and cook, stirring occasionally, until the liquid has almost completely evaporated, 1 to 2 minutes. Transfer the onions to the large bowl.
5\. Heat 2 tablespoons of the vegetable oil in the same skillet over high heat. Cook the snow peas and bean sprouts, tossing often, until bright green but lightly browned in spots, about 2 minutes. Transfer to the large bowl.
6\. Heat 1 tablespoon of the vegetable oil
in the same skillet over high heat. Add the beaten eggs and stir vigorously for 10 seconds (no, really, 10 seconds). Transfer to the large bowl and break the egg up into 1-inch pieces. 
7\. Heat the remaining 2 tablespoons vegetable oil in the same skillet over high heat. Add the rice, patting it down into an even layer and breaking up any clumps, and let sit undisturbed for 1 minute to fry. Then vigorously toss, breaking up any clumps, until the grains dry out, separate and start to crisp and lightly brown, about 3 minutes. 
8\. Add the pork, vegetables and egg to the rice and vigorously toss (or stir) until completely combined and the ingredients are evenly distributed into the rice. Season with the remaining soy marinade if necessary, adding 1 tablespoon at a time and tossing well to combine. 
9\. Top the fried rice with the scallions and basil before serving. 
Cook’s Note
We call for pork blade steaks because they are more tender and juicier than a standard pork chop, but if you can't find them, a regular pork chop will do.
"
75,20,Steamed Striped Bass with Ginger and Scallions,steamed-striped-bass ,Longer-Cook|chinese,Steamed Striped Bass.jpg,NA,NA,45,15,Easy,,"One 2- to 3-pound whole striped bass, scaled and gutted (fins and gills removed)
Nonstick cooking spray
Kosher salt and white pepper 
4 Chinese black mushrooms, soaked in warm water until softened, sliced thin 
2-inch piece ginger, finely sliced like blades of grass 
4 baby bok choy, quartered 
1/4 cup (60 ml) water
3 tablespoons (45 ml) thin soy sauce 
1 tablespoon (15 ml) chicken bouillon powder 
1 tablespoon (15 ml) Shaoxing rice wine 
2 teaspoons (10 grams) sugar 
1 teaspoon sesame oil 
3 scallions, finely sliced like blades of grass
2 tablespoons (30 ml) sesame oil 
2 tablespoons (30 ml) canola oil 
","1\. For the striped bass: Preheat the oven to 325 degrees F. Spray the bottom of a large baking dish with the cooking spray.
2\. Rinse the fish with cold water and pat it dry. Place it in the prepared baking dish. Season the fish with salt and white pepper. Scatter the sliced mushrooms in the dish. Sprinkle the sliced ginger over the fish and arrange the baby bok choy pieces around the fish, like a frame.
3\. For the sauce: Stir together the soy sauce, chicken bouillon powder, Shaoxing rice wine, sugar and sesame oil in a small bowl. Pour this sauce over the fish, which will convert to aromatic steam, cooking the fish.
4\. Pull a tight layer of plastic wrap over
the baking dish and cover tightly with
aluminum foil. 
5\. Bake until the fish reaches an internal
temperature of 130 to 135 degrees F;
the fish should flake apart gently, and the
center should just be turning opaque, 15 to
18 minutes.  
6\. For after steaming: Check to see that
the fish is done. Place the scallions on
top of the fish and replace the foil to retain
heat and moisture. 
7\. Combine the canola and sesame oils
in a small saucepan and heat them to
high until just smoking, about 2 minutes.
Remove the foil and carefully drizzle the
hot oil over the scallions and fish--it will
sizzle. Finish by spooning the sauce over the fish.
Cook’s Note
Take precautions with hot oil."
76,21,Grilled Spatchcocked Greek Chicken,grilled-spatchcocked-greek-chicken,Longer-Cook|greek,Grilled Spatchcock Chicken.jpeg,"We're big fans of spatchcocking - that's when the backbone of a chicken is removed and flattened out. The beauty of this extra step is that all parts of the chicken finish cooking at around the same time, so no more dry breast meat!","We're big fans of spatchcocking - that's when the backbone of a chicken is removed and flattened out. The beauty of this extra step is that all parts of the chicken finish cooking at around the same time, so no more dry breast meat!",45,15,Easy,,"1 whole chicken (3 1/2 to 4 pounds) spatchcocked,
1 cup extra-virgin olive oil,
Juice of 2 lemons and zest of 1,
3 garlic cloves finely grated,
2 tablespoons chopped fresh oregano,
Kosher salt and freshly ground black pepper,
2 scallions, sliced,
1/4 cup roughly chopped fresh dill","1\. To spatchcock the chicken, use strong kitchen scissors or poultry shears and cut down either side of the spine. Pull out the spine, turn the chicken over and press down on the breast of the chicken to flatten it out to one thickness. 
2\. Whisk together the olive oil, lemon juice and zest, garlic, oregano, 1 1/2 teaspoons salt and 1/4 teaspoon pepper in a medium bowl. Put the chicken in a gallon-size resealable plastic bag in a rimmed dish. Pour in half of the marinade, reserving the rest for serving later. Seal the bag and rotate it around to evenly distribute the marinade. Refrigerate for 1 hour. 
3\. Remove the chicken from the marinade and discard the marinade. Pat the chicken dry with paper towels and season generously all over with salt and pepper; let sit at room temperature for 30 minutes. 
4\. Prepare a grill for medium indirect heat: For gas grills (with 3 or more burners), turn all the burners to mediumhigh heat; after about 15 minutes turn off one of the middle burners and turn the remaining burners down to medium. For charcoal grills, bank one chimney starterfull of lit and ashed-over charcoal briquettes to one side of the grill. Set up a drip pan on the other side to avoid flareups. (Be sure to consult the grill manufacturer's guide for best results.) 
5\. Place the chicken skin-side up on the indirect side of the grill with the legs facing the hotter side. Cover and cook until an instant-read thermometer inserted in the thickest part of the thigh (avoiding the bone) reads 150 to 160 degrees F (almost cooked through), about 50 minutes. 
6\. Move the chicken over to the direct-heat side of the grill. After 2 minutes, flip the chicken to char and crisp up the skin side, another 3 or 4 minutes. Check that the temperature in the thigh is now at least 165 degrees F. If it is not, then move the chicken back to the indirect side, cover and cook until the final temperature is reached. Remove from the grill; let rest 20 minutes before carving. 
7\. Stir the scallions and dill into the reserved marinade. Drizzle over the chicken or serve on the side.
Cook’s Note
All grills are different and you know yours best. Cooking times may vary, so adjust as needed."
77,22,Greek Lemon Chicken and Orzo Casserole,greek-lemon-chicken-and-orzo-casserole,Longer-Cook|greek,Greek Lemon Chicken Orzo.jpeg,NA,NA,45,15,Easy,,"Orzo:,
3 cups chicken stock,
3 tablespoons melted butter ,
2 teaspoons kosher salt ,
1 teaspoon cornstarch ,
2 sprigs fresh dill, chopped,
2 lemons, zested and juiced,
1 clove garlic, minced ,
2 cups orzo ,
Chicken:,
2 teaspoons ground coriander,
2 teaspoons kosher salt ,
2 teaspoons freshly ground black pepper,
4 small to medium boneless, skinless chicken breasts ,
1 lemon, sliced into 1/4-inch-thick slices ,
1 tablespoon chopped fresh parsley ","1\. Preheat the oven to 375 degrees F. 
2\. For the orzo: Whisk together the stock, butter, salt, cornstarch, dill, lemon zest and juice and garlic in a bowl. Mix in the orzo. 
3\. For the chicken: In a separate bowl, mix together the coriander, salt and pepper. Coat the chicken all over with the seasoning. 
4\. Pour the stock/orzo mixture into a glass 9-by-13-inch baking dish. Add the chicken breasts, laying them at an angle so all but the tops of the breasts are submerged. Shingle the lemon slices in between the chicken breasts. 
5\. Bake, uncovered, until the chicken registers an internal temperature of 165 degrees F, 35 to 40 minutes. Let rest for 5 minutes. Top with the chopped parsley before serving"
78,23,Saag Paneer,saag-paneer,Longer-Cook|indian,Saag Paneer.jpeg,NA,NA,45,15,Easy,,"1 teaspoon turmeric,
1/2 teaspoon cayenne,
Kosher salt,
3 tablespoons plus 1 1/2 tablespoons vegetable oil,
12 ounces paneer, (Indian cheese, either store-bought or made from my recipe, recipe follows), cut into 1-inch cubes, see Cook's Note*,
1 (16-ounce package) frozen chopped spinach,
1 medium white onion finely chopped,
1 (1-inch thumb) ginger, peeled and minced (about 1 tablespoon),
4 cloves garlic minced,
1 large green serrano chile, finely chopped (seeds removed if you don't like it spicy!),
1/2 teaspoon store-bought or homemade garam masala recipe follows,
2 teaspoons ground coriander,
1 teaspoon ground cumin,
1/2 cup plain yogurt, stirred until smooth,
Paneer: Homemade Indian Cheese:,
Cheesecloth,
8 cups whole milk,
1/4 cup freshly squeezed lemon juice, plus more as needed, see Cook's Note*,
Aarti's Hot (not heavy!) Homemade Garam Masala:,
3 large cinnamon sticks (if you have the kind you get at Indian stores, it's about 3 tablespoons of cinnamon bark bits),
3 tablespoons whole cloves,
1/4 cup green cardamom pods, shelled, husks discarded (about 2 tablespoons of seeds),
4 large black cardamom pods, shelled, husks discarded (about 1 tablespoon of seeds), optional","1\. In a large bowl, whisk together the turmeric, cayenne, 1 teaspoon salt and 3 tablespoons oil. Gently, drop in the cubes of paneer and gently toss, taking care not to break the cubes if you're using the homemade kind. Let the cubes marinate while you get the rest of your ingredients together and prepped. 
2\. Thaw the spinach in the microwave in a microwave-safe dish, 5 minutes on high, then puree in a food processor until smooth. Alternatively, you can chop it up very finely with your knife. 
3\. Place a large nonstick skillet over medium heat, and add the paneer as the pan warms. In a couple of minutes give the pan a toss; each piece of paneer should be browned on one side. Fry another minute or so, and then remove the paneer from the pan onto a plate. 
4\. Add the remaining 1 1/2 tablespoons oil to the pan. Add the onions, ginger, garlic and chile. Now here's the important part: saute the mixture until it's evenly toffee-coloured, which should take about 15 minutes. Don't skip this step - this is the foundation of the dish! If you feel like the mixture is drying out and burning, add a couple of tablespoons of water. 
5\. Add the garam masala, coriander and cumin. If you haven't already, sprinkle a little water to keep the spices from burning. Cook, stirring often, until the raw scent of the spices cook out, and it all smells a bit more melodious, 3 to 5 minutes. 
6\. Add the spinach and stir well, incorporating the spiced onion mixture into the spinach. Add a little salt and 1/2 cup of water, stir, and cook about 5 minutes with the lid off. Turn the heat off. Add the yogurt, a little at a time to keep it from curdling. 
7\. Turn the heat off. Add the yogurt, a little at a time to keep it from curdling. Once the yogurt is well mixed into the spinach, add the paneer. Turn the heat back on, cover and cook until everything is warmed through, about 5 minutes. Serve. 
Paneer: Homemade Indian Cheese:
Yield: Makes 12 ounces of cheese.
8\. Line a large colander with a large double layer of cheesecloth, and set it in your sink. 9
"
79,16,Tandoori Chicken,tandoori-chicken,Longer-Cook|indian,Tandoori Chicken.jpeg,NA,NA,45,15,Easy,,"5 cloves,
2 dried guajillo chiles (if you can't find these, then use 2 chiles de arbol, and more paprika for color),
2 green cardamom, husks discarded, seeds retained,
1 black cardamom, husk discarded, seeds retained,
1 teaspoon coriander seeds,
1/2 teaspoon fennel seeds,
1/2 teaspoon fenugreek seeds,
1 cup whole fat plain yogurt,
1/4 cup peanut or canola oil,
2 tablespoons malt vinegar or lime juice,
1 teaspoon kosher salt,
1/4 teaspoon ground cinnamon,
1/4 teaspoon paprika,
1/4 teaspoon ground turmeric,
Pinch cayenne pepper,
8 cloves garlic, minced,
2-inch thumb ginger, peeled and minced,
1 packet boneless skinless chicken thighs (1 1/2 pounds usually),
1 teaspoon honey,
Salt and freshly ground black pepper,m
Couple of extra limes, for garnish","1\. To make the marinade, toast the cloves, whole chiles, both types of cardamom seeds, coriander seeds, fennel seeds and fenugreek seeds in a cast-iron skillet until fragrant, 3 minutes or so, shaking the pan. Then, pour the spices into a spice grinder and grind them until you get a fine powder. 
2\. In large bowl, whisk together the spice mixture you just made with the yogurt, oil, malt vinegar, salt, ground cinnamon, paprika, turmeric, cayenne pepper, garlic and ginger until well combined. It should smell amazing! Taste and adjust with more salt if it needs it. 
3\. Reserve 1/3 cup of the marinade and set aside; you're going to make a sauce out of this reserved marinade. 
4\. Prick the chicken thighs with a fork. Add the thighs to the rest of the marinade, and toss to coat. Marinate at least 1 hour in the fridge, and at most overnight. 
5\. When you're ready to cook, line a baking sheet with foil, and turn your broiler on. Place each chicken thigh on the baking sheet, making sure each one is coated with the marinade, but isn't swimming in it. Cook the chicken thighs under the broiler until starting to blacken, about 5 minutes. Then turn the oven to 350, and cook until a meat thermometer inserted in the meatiest part of the thigh registers 160 degrees F, another 10 minutes. Remove from the oven. 
6\. While the chicken is cooking, pour the reserved marinade into a small saucepan, along with 1/2 cup water and the honey. Bring to a gentle boil over medium-low heat, whisking all the time. Taste and season with salt and pepper. Remove from the heat and pour into a small bowl or gravy boat for serving. 
7\. Serve the chicken thighs on a platter with a fresh squeeze of lime and a drizzle of the sauce. Paneer: Homemade Indian Cheese:
Yield: Makes 12 ounces of cheese.
8\. Line a large colander with a large double layer of cheesecloth, and set it in your sink. 
9\. In a large wide pot, bring the milk to a gentle boil over medium heat, stirring frequently to avoid burning the bottom (a nonstick pot works really well for this purpose). This will take a little while so be patient! 
10\. Add the lemon juice and turn the heat down to low. Stirring gently, you should almost immediately see the curds (white milk solids) and whey (the greenish liquid) separate. Don't fret, this is perfect! 
11\. Remove the pot from the heat and carefully pour the contents into the cheesecloth-lined colander. Gently rinse with cool water to get rid of the lemon flavor. At this point, you could squeeze out some of the liquid, and serve with some honey and some nuts, almost like a fresh ricotta! 
12\. Grab the ends of the cheesecloth and twist the ball of cheese to squeeze out the excess whey. Tie the cheesecloth to your kitchen faucet and allow the cheese to drain for about 5 minutes.
13\. Twisting the ball to compact the cheese into a block, place it on a plate with the twisted part of the cheesecloth on the side (this will ensure your block of cheese is nice and smooth!) and set another plate on top. Weigh the second plate down with cans of beans or a heavy pot. Move to the refrigerator and let it sit about 20 minutes.
Aarti's Hot (not heavy!) Homemade Garam Masala:
Yield: about 1/2 cup.
14\. Combine the cinnamon sticks, cloves, green cardamom seeds, black cardamom seeds, if using into a spice grinder or coffee grinder and grind until fine. Store the spice mix in an airtight container away from direct sunlight.
Cook’s Note
*Paneer is very easy to make at home, and my recipe is quick, easy, and delicious. I also think homemade has a better texture than anything store-bought. If you'd like to buy it, this cheese is available in better supermarkets as well as specialty Asian markets. *If the milk doesn't separate juice some more lemons and add another tablespoon or two. Boost the heat again and the milk should separate. Stir in a motion that gathers the curds together rather than breaks them up."
80,18,Thai Red Curry,thai-red-curry,Longer-Cook|thai,Thai Red Curry.jpeg,"No matter how hard I tried, I could never recreate the vivid, vivacious flavors of Thai curries at home. It wasn't until I was invited to a cooking class at the Thai Embassy in Los Angeles that I learned two of the secrets: ""cracking"" the coconut cream that accumulates at the top of the can of full-fat coconut milk (cooking out all the moisture so that the oil separates from the solids); and ""blooming"" the curry paste in the cracked coconut cream so that all those sleepy flavors of chiles and floral aromatics come back to life. With just these two techniques, my curries have gone from ho-hum to high-octane!","No matter how hard I tried, I could never recreate the vivid, vivacious flavors of Thai curries at home. It wasn't until I was invited to a cooking class at the Thai Embassy in Los Angeles that I learned two of the secrets: ""cracking"" the coconut cream that accumulates at the top of the can of full-fat coconut milk (cooking out all the moisture so that the oil separates from the solids); and ""blooming"" the curry paste in the cracked coconut cream so that all those sleepy flavors of chiles and floral aromatics come back to life. With just these two techniques, my curries have gone from ho-hum to high-octane!",45,15,Intermediate,,"1/2 small kabocha squash, peel left on, cut into 1 1/2-inch cubes,
2 tablespoons neutral cooking oil ,
2 pounds cremini mushrooms, sliced ,
One 13.5-ounce can full-fat coconut milk, refrigerated for an hour, not shaken,
One 4-ounce can Thai red curry paste, preferably Maesri, or 5 tablespoons jarred red curry paste, 
2 teaspoons grated fresh ginger (I use a rasp) ,
2 cloves garlic, minced ,
1 cup chicken broth or water ,
1 tablespoon sugar ,
1 to 2 teaspoons fish sauce ,
6 ounces green beans, sliced on the diagonal into 1-inch lengths ,
Zest of 1 lime plus 1 lime wedge,
Handful fresh Thai basil ,
Cooked white rice, for serving ","1\. Add 1 cup water to an electric pressure cooker and add the rack. Put the kabocha squash on the rack and follow the manufacturer's guide for locking the lid. Set to pressure cook on high for 3 minutes. Follow the guide again for releasing pressure, then carefully remove the lid. Remove the squash from the pressure cooker and set aside until ready to use. 
2\. Heat a large skillet over medium-high heat and add the oil. Once the oil is hot, add the mushrooms and saute until lightly browned, about 10 minutes. Remove from the skillet and set aside until ready to use. 
3\. Set the same large skillet over medium-low heat. Carefully scoop the coconut cream (the thick, almost solid white stuff) out of the can of coconut milk into the skillet. Set aside the remaining liquid in the can. Cook the coconut cream until it resembles yogurt and is sizzling around the edges, about 5 minutes. Add the curry paste, ginger and garlic. Turn the heat up to medium. Saute until the paste has deepened in color and the oil starts to separate from the paste, 3 to 5 minutes. 
4\. Pour in the chicken broth, sugar, remaining canned coconut liquid and 1 teaspoon fish sauce. Taste; add more fish sauce if it's not salty enough. Stir well and bring to a boil. Add the squash, mushrooms and green beans. Stir well and turn the heat to low. Simmer until the green beans are cooked through, about 15 minutes. 
5\. Finish with the lime zest, a squeeze of the lime wedge and the basil. Serve over rice."
